id,fragment_scans,intensity_range:min,intensity_range:max,charge,area,mz,rt_range:min,rt_range:max,height,mz_range:min,mz_range:max,rt,datafile:5440_5439.mzML:fragment_scans,datafile:5440_5439.mzML:intensity_range:min,datafile:5440_5439.mzML:intensity_range:max,datafile:5440_5439.mzML:fwhm,datafile:5440_5439.mzML:charge,datafile:5440_5439.mzML:area,datafile:5440_5439.mzML:mz,datafile:5440_5439.mzML:rt_range:min,datafile:5440_5439.mzML:rt_range:max,datafile:5440_5439.mzML:asymmetry_factor,datafile:5440_5439.mzML:height,datafile:5440_5439.mzML:mz_range:min,datafile:5440_5439.mzML:mz_range:max,datafile:5440_5439.mzML:rt,datafile:5440_5439.mzML:tailing_factor,datafile:5440_5439.mzML:feature_state,datafile:6132_6136.mzML:fragment_scans,datafile:6132_6136.mzML:intensity_range:min,datafile:6132_6136.mzML:intensity_range:max,datafile:6132_6136.mzML:fwhm,datafile:6132_6136.mzML:charge,datafile:6132_6136.mzML:area,datafile:6132_6136.mzML:mz,datafile:6132_6136.mzML:rt_range:min,datafile:6132_6136.mzML:rt_range:max,datafile:6132_6136.mzML:asymmetry_factor,datafile:6132_6136.mzML:height,datafile:6132_6136.mzML:mz_range:min,datafile:6132_6136.mzML:mz_range:max,datafile:6132_6136.mzML:rt,datafile:6132_6136.mzML:tailing_factor,datafile:6132_6136.mzML:feature_state,datafile:6134_6138.mzML:fragment_scans,datafile:6134_6138.mzML:intensity_range:min,datafile:6134_6138.mzML:intensity_range:max,datafile:6134_6138.mzML:fwhm,datafile:6134_6138.mzML:charge,datafile:6134_6138.mzML:area,datafile:6134_6138.mzML:mz,datafile:6134_6138.mzML:rt_range:min,datafile:6134_6138.mzML:rt_range:max,datafile:6134_6138.mzML:asymmetry_factor,datafile:6134_6138.mzML:height,datafile:6134_6138.mzML:mz_range:min,datafile:6134_6138.mzML:mz_range:max,datafile:6134_6138.mzML:rt,datafile:6134_6138.mzML:tailing_factor,datafile:6134_6138.mzML:feature_state,datafile:7300_7303.mzML:fragment_scans,datafile:7300_7303.mzML:intensity_range:min,datafile:7300_7303.mzML:intensity_range:max,datafile:7300_7303.mzML:fwhm,datafile:7300_7303.mzML:charge,datafile:7300_7303.mzML:area,datafile:7300_7303.mzML:mz,datafile:7300_7303.mzML:rt_range:min,datafile:7300_7303.mzML:rt_range:max,datafile:7300_7303.mzML:asymmetry_factor,datafile:7300_7303.mzML:height,datafile:7300_7303.mzML:mz_range:min,datafile:7300_7303.mzML:mz_range:max,datafile:7300_7303.mzML:rt,datafile:7300_7303.mzML:tailing_factor,datafile:7300_7303.mzML:feature_state,datafile:8448_8452.mzML:fragment_scans,datafile:8448_8452.mzML:intensity_range:min,datafile:8448_8452.mzML:intensity_range:max,datafile:8448_8452.mzML:fwhm,datafile:8448_8452.mzML:charge,datafile:8448_8452.mzML:area,datafile:8448_8452.mzML:mz,datafile:8448_8452.mzML:rt_range:min,datafile:8448_8452.mzML:rt_range:max,datafile:8448_8452.mzML:asymmetry_factor,datafile:8448_8452.mzML:height,datafile:8448_8452.mzML:mz_range:min,datafile:8448_8452.mzML:mz_range:max,datafile:8448_8452.mzML:rt,datafile:8448_8452.mzML:tailing_factor,datafile:8448_8452.mzML:feature_state,datafile:7432_7431.mzML:fragment_scans,datafile:7432_7431.mzML:intensity_range:min,datafile:7432_7431.mzML:intensity_range:max,datafile:7432_7431.mzML:fwhm,datafile:7432_7431.mzML:charge,datafile:7432_7431.mzML:area,datafile:7432_7431.mzML:mz,datafile:7432_7431.mzML:rt_range:min,datafile:7432_7431.mzML:rt_range:max,datafile:7432_7431.mzML:asymmetry_factor,datafile:7432_7431.mzML:height,datafile:7432_7431.mzML:mz_range:min,datafile:7432_7431.mzML:mz_range:max,datafile:7432_7431.mzML:rt,datafile:7432_7431.mzML:tailing_factor,datafile:7432_7431.mzML:feature_state,datafile:7302_7305.mzML:fragment_scans,datafile:7302_7305.mzML:intensity_range:min,datafile:7302_7305.mzML:intensity_range:max,datafile:7302_7305.mzML:fwhm,datafile:7302_7305.mzML:charge,datafile:7302_7305.mzML:area,datafile:7302_7305.mzML:mz,datafile:7302_7305.mzML:rt_range:min,datafile:7302_7305.mzML:rt_range:max,datafile:7302_7305.mzML:asymmetry_factor,datafile:7302_7305.mzML:height,datafile:7302_7305.mzML:mz_range:min,datafile:7302_7305.mzML:mz_range:max,datafile:7302_7305.mzML:rt,datafile:7302_7305.mzML:tailing_factor,datafile:7302_7305.mzML:feature_state,datafile:6133_6137.mzML:fragment_scans,datafile:6133_6137.mzML:intensity_range:min,datafile:6133_6137.mzML:intensity_range:max,datafile:6133_6137.mzML:fwhm,datafile:6133_6137.mzML:charge,datafile:6133_6137.mzML:area,datafile:6133_6137.mzML:mz,datafile:6133_6137.mzML:rt_range:min,datafile:6133_6137.mzML:rt_range:max,datafile:6133_6137.mzML:asymmetry_factor,datafile:6133_6137.mzML:height,datafile:6133_6137.mzML:mz_range:min,datafile:6133_6137.mzML:mz_range:max,datafile:6133_6137.mzML:rt,datafile:6133_6137.mzML:tailing_factor,datafile:6133_6137.mzML:feature_state,datafile:8449_8453.mzML:fragment_scans,datafile:8449_8453.mzML:intensity_range:min,datafile:8449_8453.mzML:intensity_range:max,datafile:8449_8453.mzML:fwhm,datafile:8449_8453.mzML:charge,datafile:8449_8453.mzML:area,datafile:8449_8453.mzML:mz,datafile:8449_8453.mzML:rt_range:min,datafile:8449_8453.mzML:rt_range:max,datafile:8449_8453.mzML:asymmetry_factor,datafile:8449_8453.mzML:height,datafile:8449_8453.mzML:mz_range:min,datafile:8449_8453.mzML:mz_range:max,datafile:8449_8453.mzML:rt,datafile:8449_8453.mzML:tailing_factor,datafile:8449_8453.mzML:feature_state,datafile:7318_7321.mzML:fragment_scans,datafile:7318_7321.mzML:intensity_range:min,datafile:7318_7321.mzML:intensity_range:max,datafile:7318_7321.mzML:fwhm,datafile:7318_7321.mzML:charge,datafile:7318_7321.mzML:area,datafile:7318_7321.mzML:mz,datafile:7318_7321.mzML:rt_range:min,datafile:7318_7321.mzML:rt_range:max,datafile:7318_7321.mzML:asymmetry_factor,datafile:7318_7321.mzML:height,datafile:7318_7321.mzML:mz_range:min,datafile:7318_7321.mzML:mz_range:max,datafile:7318_7321.mzML:rt,datafile:7318_7321.mzML:tailing_factor,datafile:7318_7321.mzML:feature_state,datafile:7320_7323.mzML:fragment_scans,datafile:7320_7323.mzML:intensity_range:min,datafile:7320_7323.mzML:intensity_range:max,datafile:7320_7323.mzML:fwhm,datafile:7320_7323.mzML:charge,datafile:7320_7323.mzML:area,datafile:7320_7323.mzML:mz,datafile:7320_7323.mzML:rt_range:min,datafile:7320_7323.mzML:rt_range:max,datafile:7320_7323.mzML:asymmetry_factor,datafile:7320_7323.mzML:height,datafile:7320_7323.mzML:mz_range:min,datafile:7320_7323.mzML:mz_range:max,datafile:7320_7323.mzML:rt,datafile:7320_7323.mzML:tailing_factor,datafile:7320_7323.mzML:feature_state,datafile:7319_7322.mzML:fragment_scans,datafile:7319_7322.mzML:intensity_range:min,datafile:7319_7322.mzML:intensity_range:max,datafile:7319_7322.mzML:fwhm,datafile:7319_7322.mzML:charge,datafile:7319_7322.mzML:area,datafile:7319_7322.mzML:mz,datafile:7319_7322.mzML:rt_range:min,datafile:7319_7322.mzML:rt_range:max,datafile:7319_7322.mzML:asymmetry_factor,datafile:7319_7322.mzML:height,datafile:7319_7322.mzML:mz_range:min,datafile:7319_7322.mzML:mz_range:max,datafile:7319_7322.mzML:rt,datafile:7319_7322.mzML:tailing_factor,datafile:7319_7322.mzML:feature_state,datafile:8447_8451.mzML:fragment_scans,datafile:8447_8451.mzML:intensity_range:min,datafile:8447_8451.mzML:intensity_range:max,datafile:8447_8451.mzML:fwhm,datafile:8447_8451.mzML:charge,datafile:8447_8451.mzML:area,datafile:8447_8451.mzML:mz,datafile:8447_8451.mzML:rt_range:min,datafile:8447_8451.mzML:rt_range:max,datafile:8447_8451.mzML:asymmetry_factor,datafile:8447_8451.mzML:height,datafile:8447_8451.mzML:mz_range:min,datafile:8447_8451.mzML:mz_range:max,datafile:8447_8451.mzML:rt,datafile:8447_8451.mzML:tailing_factor,datafile:8447_8451.mzML:feature_state
64,5,390,1800,0,22000,393.2197,2.66,2.91,390,393.2175,393.2228,2.82,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,5,390,1800,0.25,0,22000,393.2197,2.66,2.91,0.55,390,393.2175,393.2228,2.82,0.78,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
69,53,350,14000,0,190000,348.0697,3.17,3.63,350,348.0676,348.0726,3.42,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,1,350,8000,0.34,0,92000,348.07,3.17,3.51,,350,348.0673,348.0716,3.17,,DETECTED,3,350,9500,0.38,0,130000,348.0693,3.17,3.55,0.13,350,348.0666,348.0706,3.51,0.57,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,9,350,5500,0.32,0,70000,348.0696,3.19,3.51,26.96,350,348.0668,348.0729,3.2,13.98,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,7,350,14000,0.45,0,190000,348.0697,3.18,3.63,0.33,350,348.0677,348.0732,3.52,0.67,DETECTED,23,350,6000,0.32,0,74000,348.0697,3.21,3.52,,350,348.0683,348.0719,3.52,0.5,DETECTED,10,350,13000,0.44,0,180000,348.0699,3.18,3.62,0.07,350,348.0676,348.0726,3.59,0.53,DETECTED,,,,,,,,,,,,,,,,UNKNOWN
74,16,410,3800,0,44000,409.1804,3.5,3.82,410,409.1785,409.1823,3.58,8,410,3800,0.25,0,36000,409.1806,3.51,3.76,1.2,410,409.1785,409.1823,3.63,1.1,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,8,410,3500,0.32,0,44000,409.1801,3.5,3.82,10.37,410,409.1782,409.1838,3.53,5.68,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
85,17,310,20000,0,500000,310.1277,3.57,4.44,310,310.1233,310.1307,3.91,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,0,310,7600,0.69,0,170000,310.1278,3.59,4.28,0.03,310,310.1261,310.1297,4.26,0.52,DETECTED,0,310,5900,0.67,0,130000,310.1273,3.59,4.26,28.83,310,310.1246,310.1297,3.61,14.91,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,0,310,2500,0.51,0,50000,310.1273,3.66,4.17,2.1,310,310.1248,310.1302,3.82,1.55,DETECTED,0,310,2000,0.25,0,23000,310.1278,3.59,3.83,0.91,310,310.1264,310.1307,3.72,0.96,DETECTED,9,310,20000,0.86,0,500000,310.1277,3.57,4.44,,310,310.1264,310.1297,4.44,0.5,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,7,310,11000,0.73,0,270000,310.1283,3.58,4.31,7.66,310,310.1257,310.1294,3.66,4.33,DETECTED,1,310,2000,0.34,0,30000,310.128,3.63,3.97,0.35,310,310.1233,310.1307,3.88,0.68,DETECTED
90,3,360,2300,0,26000,357.2069,4.13,4.43,360,357.2016,357.2107,4.17,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,3,360,2300,0.26,0,26000,357.2069,4.17,4.43,,360,357.2047,357.2087,4.17,,DETECTED,0,360,2200,0.23,0,23000,357.2068,4.17,4.4,4.84,360,357.2016,357.2107,4.21,2.92,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,0,360,2200,0.22,0,22000,357.207,4.13,4.35,18.37,360,357.2039,357.2085,4.14,9.68,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
91,6,540,2400,0,23000,538.2134,4.07,4.29,540,538.2108,538.2172,4.22,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,6,540,2400,0.22,0,23000,538.2134,4.07,4.29,0.44,540,538.2108,538.2172,4.22,0.72,DETECTED
92,58,330,12000,0,250000,328.1385,3.59,4.35,330,328.1367,328.142,4.23,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,8,330,5200,0.67,0,110000,328.1385,3.59,4.26,,330,328.1362,328.1404,4.26,0.5,DETECTED,9,330,3700,0.55,0,74000,328.1385,3.61,4.17,0.14,330,328.1366,328.141,4.1,0.57,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,20,330,12000,0.76,0,250000,328.1384,3.6,4.35,0.04,330,328.1372,328.144,4.32,0.52,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,21,330,5500,0.63,0,110000,328.1388,3.62,4.24,0.03,330,328.1367,328.142,4.23,0.51,DETECTED,,,,,,,,,,,,,,,,UNKNOWN
95,35,380,5700,0,120000,376.1598,3.76,4.44,380,376.1567,376.1646,4.32,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,8,380,2300,0.22,0,22000,376.1592,4.12,4.34,0.39,380,376.1564,376.1617,4.28,0.7,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,6,380,2400,0.24,0,26000,376.1601,4.1,4.35,0.1,380,376.1571,376.163,4.32,0.55,DETECTED,21,380,5700,0.68,0,120000,376.16,3.76,4.44,0.13,380,376.1567,376.1646,4.36,0.57,DETECTED
96,53,390,2900,0,84000,393.2198,4.07,4.83,390,393.2154,393.2242,4.42,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,17,390,1900,0.38,0,31000,393.2195,4.28,4.66,0.12,390,393.2161,393.2228,4.62,0.56,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,21,390,2900,0.7,0,84000,393.22,4.13,4.83,1.95,390,393.2146,393.2227,4.37,1.48,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,15,390,2100,0.53,0,47000,393.2199,4.07,4.6,1.66,390,393.2154,393.2242,4.27,1.33,DETECTED
97,33,300,7800,0,83000,304.1744,4.32,4.78,300,304.1699,304.1759,4.53,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,11,300,7800,0.36,0,83000,304.1741,4.41,4.78,1.13,300,304.1681,304.176,4.58,1.07,DETECTED,12,300,6500,0.38,0,81000,304.1746,4.35,4.74,1.43,300,304.1699,304.1759,4.51,1.21,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,10,300,7000,0.33,0,82000,304.1747,4.32,4.66,0.97,300,304.1707,304.1761,4.49,0.98,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
99,7,310,3900,0,43000,311.1335,4.51,4.81,310,311.1289,311.1372,4.78,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,7,310,3900,0.29,0,43000,311.1335,4.51,4.81,0.08,310,311.1289,311.1372,4.78,0.54,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
100,29,390,4100,0,98000,391.2021,4.7,5.46,390,391.1987,391.2062,4.89,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,14,390,4100,0.76,0,98000,391.2033,4.7,5.46,8.64,390,391.1997,391.2066,4.78,4.82,DETECTED,4,390,2600,0.46,0,47000,391.2021,4.97,5.43,3.09,390,391.1987,391.2062,5.08,2.04,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,11,390,1500,0.27,0,20000,391.2008,4.79,5.06,11.03,390,391.1953,391.2056,4.81,6.01,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
102,15,510,4900,0,37000,513.2292,5.03,5.25,510,513.2272,513.2307,5.14,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,3,510,4200,0.2,0,31000,513.2286,5.05,5.25,,510,513.2272,513.2307,5.25,0.5,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,12,510,4900,0.2,0,37000,513.2299,5.03,5.24,,510,513.2263,513.2333,5.03,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
103,1,390,2300,0,29000,393.2178,5.05,5.35,390,393.217,393.2204,5.17,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,0,390,2300,0.3,0,29000,393.218,5.05,5.35,0.83,390,393.2144,393.2204,5.21,0.91,DETECTED,1,390,2100,0.24,0,24000,393.2185,5.08,5.32,1.33,390,393.217,393.2204,5.18,1.17,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,0,390,1800,0.21,0,18000,393.2169,5.13,5.33,,390,393.2147,393.2198,5.13,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
105,19,460,2300,0,26000,457.2161,4.93,5.32,460,457.2146,457.22,5.2,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,3,460,1800,0.24,0,19000,457.2158,5.06,5.3,0.11,460,457.2112,457.2192,5.28,0.55,DETECTED,4,460,2300,0.3,0,26000,457.2157,5.02,5.32,,460,457.2131,457.2198,5.32,0.5,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,6,460,2100,0.2,0,18000,457.2158,5.02,5.23,0.28,460,457.2113,457.2194,5.18,0.64,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,6,460,1700,0.23,0,18000,457.217,4.93,5.16,1.28,460,457.2146,457.22,5.03,1.14,DETECTED
107,45,410,20000,0,200000,412.1816,5.15,5.68,410,412.1766,412.1833,5.27,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,3,410,4700,0.26,0,43000,412.1818,5.2,5.46,0.21,410,412.1798,412.1845,5.41,0.61,DETECTED,3,410,20000,0.52,0,200000,412.1811,5.16,5.68,,410,412.1727,412.1866,5.16,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,16,410,16000,0.31,0,140000,412.1819,5.17,5.47,,410,412.1755,412.1848,5.17,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,23,410,6300,0.28,0,59000,412.1815,5.15,5.43,0.47,410,412.1766,412.1833,5.34,0.74,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
108,2,550,3200,0,28000,554.7501,5.07,5.29,550,554.7472,554.7541,5.29,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,2,550,3200,0.22,0,28000,554.7501,5.07,5.29,,550,554.7472,554.7541,5.29,0.5,DETECTED
110,12,370,5300,0,66000,367.1502,5.29,5.6,370,367.1477,367.1533,5.32,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,4,370,5300,0.3,0,66000,367.1498,5.29,5.6,16.97,370,367.1478,367.1532,5.31,8.98,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,8,370,2700,0.21,0,27000,367.1506,5.32,5.53,,370,367.1477,367.1533,5.32,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN
111,48,540,13000,0,150000,542.2559,4.99,5.43,540,542.2519,542.2588,5.34,11,540,3900,0.2,0,32000,542.2565,5.1,5.3,0.2,540,542.252,542.2596,5.27,0.6,DETECTED,12,540,5100,0.23,0,40000,542.2555,5.11,5.34,,540,542.2519,542.2588,5.34,0.5,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,10,540,8900,0.34,0,90000,542.2548,5.01,5.35,,540,542.249,542.2574,5.35,0.5,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,15,540,13000,0.44,0,150000,542.2567,4.99,5.43,0.04,540,542.2503,542.261,5.41,0.52,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
112,2,390,2800,0,36000,391.2008,5.09,5.43,390,391.1956,391.203,5.38,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,2,390,2800,0.34,0,36000,391.2008,5.09,5.43,0.18,390,391.1956,391.203,5.38,0.59,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
113,4,520,1900,0,29000,522.2,5.1,5.44,520,522.196,522.208,5.39,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,4,520,1900,0.33,0,29000,522.2,5.1,5.44,0.16,520,522.196,522.208,5.39,0.58,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
115,19,490,2400,0,61000,490.2681,5.39,6.07,490,490.2654,490.2713,5.43,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,6,490,2400,0.39,0,43000,490.27,5.41,5.8,7.59,490,490.2611,490.2734,5.46,4.29,DETECTED,6,490,2100,0.27,0,28000,490.2681,5.41,5.68,11,490,490.2654,490.2713,5.43,6,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,7,490,2000,0.68,0,61000,490.2662,5.39,6.07,,490,490.2599,490.273,5.39,,DETECTED,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN
