id,intensity_range:min,intensity_range:max,height,area,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,charge,mz,rt,datafile:5440_5439_mod.mzXML:fwhm,datafile:5440_5439_mod.mzXML:intensity_range:min,datafile:5440_5439_mod.mzXML:intensity_range:max,datafile:5440_5439_mod.mzXML:fragment_scans,datafile:5440_5439_mod.mzXML:rt_range:min,datafile:5440_5439_mod.mzXML:rt_range:max,datafile:5440_5439_mod.mzXML:feature_state,datafile:5440_5439_mod.mzXML:rt,datafile:5440_5439_mod.mzXML:mz,datafile:5440_5439_mod.mzXML:tailing_factor,datafile:5440_5439_mod.mzXML:height,datafile:5440_5439_mod.mzXML:area,datafile:5440_5439_mod.mzXML:mz_range:min,datafile:5440_5439_mod.mzXML:mz_range:max,datafile:5440_5439_mod.mzXML:asymmetry_factor,datafile:5440_5439_mod.mzXML:charge,datafile:5440_5439_mod.mzXML:isotopes,datafile:5432_5431_mod2.mzXML:fwhm,datafile:5432_5431_mod2.mzXML:intensity_range:min,datafile:5432_5431_mod2.mzXML:intensity_range:max,datafile:5432_5431_mod2.mzXML:fragment_scans,datafile:5432_5431_mod2.mzXML:rt_range:min,datafile:5432_5431_mod2.mzXML:rt_range:max,datafile:5432_5431_mod2.mzXML:feature_state,datafile:5432_5431_mod2.mzXML:rt,datafile:5432_5431_mod2.mzXML:mz,datafile:5432_5431_mod2.mzXML:tailing_factor,datafile:5432_5431_mod2.mzXML:height,datafile:5432_5431_mod2.mzXML:area,datafile:5432_5431_mod2.mzXML:mz_range:min,datafile:5432_5431_mod2.mzXML:mz_range:max,datafile:5432_5431_mod2.mzXML:asymmetry_factor,datafile:5432_5431_mod2.mzXML:charge,datafile:5432_5431_mod2.mzXML:isotopes,datafile:5425_5426_mod.mzXML:fwhm,datafile:5425_5426_mod.mzXML:intensity_range:min,datafile:5425_5426_mod.mzXML:intensity_range:max,datafile:5425_5426_mod.mzXML:fragment_scans,datafile:5425_5426_mod.mzXML:rt_range:min,datafile:5425_5426_mod.mzXML:rt_range:max,datafile:5425_5426_mod.mzXML:feature_state,datafile:5425_5426_mod.mzXML:rt,datafile:5425_5426_mod.mzXML:mz,datafile:5425_5426_mod.mzXML:tailing_factor,datafile:5425_5426_mod.mzXML:height,datafile:5425_5426_mod.mzXML:area,datafile:5425_5426_mod.mzXML:mz_range:min,datafile:5425_5426_mod.mzXML:mz_range:max,datafile:5425_5426_mod.mzXML:asymmetry_factor,datafile:5425_5426_mod.mzXML:charge,datafile:5425_5426_mod.mzXML:isotopes,datafile:5434_5433_mod.mzXML:fwhm,datafile:5434_5433_mod.mzXML:intensity_range:min,datafile:5434_5433_mod.mzXML:intensity_range:max,datafile:5434_5433_mod.mzXML:fragment_scans,datafile:5434_5433_mod.mzXML:rt_range:min,datafile:5434_5433_mod.mzXML:rt_range:max,datafile:5434_5433_mod.mzXML:feature_state,datafile:5434_5433_mod.mzXML:rt,datafile:5434_5433_mod.mzXML:mz,datafile:5434_5433_mod.mzXML:tailing_factor,datafile:5434_5433_mod.mzXML:height,datafile:5434_5433_mod.mzXML:area,datafile:5434_5433_mod.mzXML:mz_range:min,datafile:5434_5433_mod.mzXML:mz_range:max,datafile:5434_5433_mod.mzXML:asymmetry_factor,datafile:5434_5433_mod.mzXML:charge,datafile:5434_5433_mod.mzXML:isotopes,datafile:5450_5449_mod.mzXML:fwhm,datafile:5450_5449_mod.mzXML:intensity_range:min,datafile:5450_5449_mod.mzXML:intensity_range:max,datafile:5450_5449_mod.mzXML:fragment_scans,datafile:5450_5449_mod.mzXML:rt_range:min,datafile:5450_5449_mod.mzXML:rt_range:max,datafile:5450_5449_mod.mzXML:feature_state,datafile:5450_5449_mod.mzXML:rt,datafile:5450_5449_mod.mzXML:mz,datafile:5450_5449_mod.mzXML:tailing_factor,datafile:5450_5449_mod.mzXML:height,datafile:5450_5449_mod.mzXML:area,datafile:5450_5449_mod.mzXML:mz_range:min,datafile:5450_5449_mod.mzXML:mz_range:max,datafile:5450_5449_mod.mzXML:asymmetry_factor,datafile:5450_5449_mod.mzXML:charge,datafile:5450_5449_mod.mzXML:isotopes,datafile:5444_5443_mod.mzXML:fwhm,datafile:5444_5443_mod.mzXML:intensity_range:min,datafile:5444_5443_mod.mzXML:intensity_range:max,datafile:5444_5443_mod.mzXML:fragment_scans,datafile:5444_5443_mod.mzXML:rt_range:min,datafile:5444_5443_mod.mzXML:rt_range:max,datafile:5444_5443_mod.mzXML:feature_state,datafile:5444_5443_mod.mzXML:rt,datafile:5444_5443_mod.mzXML:mz,datafile:5444_5443_mod.mzXML:tailing_factor,datafile:5444_5443_mod.mzXML:height,datafile:5444_5443_mod.mzXML:area,datafile:5444_5443_mod.mzXML:mz_range:min,datafile:5444_5443_mod.mzXML:mz_range:max,datafile:5444_5443_mod.mzXML:asymmetry_factor,datafile:5444_5443_mod.mzXML:charge,datafile:5444_5443_mod.mzXML:isotopes,datafile:5452_5451_mod.mzXML:fwhm,datafile:5452_5451_mod.mzXML:intensity_range:min,datafile:5452_5451_mod.mzXML:intensity_range:max,datafile:5452_5451_mod.mzXML:fragment_scans,datafile:5452_5451_mod.mzXML:rt_range:min,datafile:5452_5451_mod.mzXML:rt_range:max,datafile:5452_5451_mod.mzXML:feature_state,datafile:5452_5451_mod.mzXML:rt,datafile:5452_5451_mod.mzXML:mz,datafile:5452_5451_mod.mzXML:tailing_factor,datafile:5452_5451_mod.mzXML:height,datafile:5452_5451_mod.mzXML:area,datafile:5452_5451_mod.mzXML:mz_range:min,datafile:5452_5451_mod.mzXML:mz_range:max,datafile:5452_5451_mod.mzXML:asymmetry_factor,datafile:5452_5451_mod.mzXML:charge,datafile:5452_5451_mod.mzXML:isotopes,datafile:5446_5445_mod.mzXML:fwhm,datafile:5446_5445_mod.mzXML:intensity_range:min,datafile:5446_5445_mod.mzXML:intensity_range:max,datafile:5446_5445_mod.mzXML:fragment_scans,datafile:5446_5445_mod.mzXML:rt_range:min,datafile:5446_5445_mod.mzXML:rt_range:max,datafile:5446_5445_mod.mzXML:feature_state,datafile:5446_5445_mod.mzXML:rt,datafile:5446_5445_mod.mzXML:mz,datafile:5446_5445_mod.mzXML:tailing_factor,datafile:5446_5445_mod.mzXML:height,datafile:5446_5445_mod.mzXML:area,datafile:5446_5445_mod.mzXML:mz_range:min,datafile:5446_5445_mod.mzXML:mz_range:max,datafile:5446_5445_mod.mzXML:asymmetry_factor,datafile:5446_5445_mod.mzXML:charge,datafile:5446_5445_mod.mzXML:isotopes,datafile:5456_5455_mod.mzXML:fwhm,datafile:5456_5455_mod.mzXML:intensity_range:min,datafile:5456_5455_mod.mzXML:intensity_range:max,datafile:5456_5455_mod.mzXML:fragment_scans,datafile:5456_5455_mod.mzXML:rt_range:min,datafile:5456_5455_mod.mzXML:rt_range:max,datafile:5456_5455_mod.mzXML:feature_state,datafile:5456_5455_mod.mzXML:rt,datafile:5456_5455_mod.mzXML:mz,datafile:5456_5455_mod.mzXML:tailing_factor,datafile:5456_5455_mod.mzXML:height,datafile:5456_5455_mod.mzXML:area,datafile:5456_5455_mod.mzXML:mz_range:min,datafile:5456_5455_mod.mzXML:mz_range:max,datafile:5456_5455_mod.mzXML:asymmetry_factor,datafile:5456_5455_mod.mzXML:charge,datafile:5456_5455_mod.mzXML:isotopes,datafile:5458_5457_mod.mzXML:fwhm,datafile:5458_5457_mod.mzXML:intensity_range:min,datafile:5458_5457_mod.mzXML:intensity_range:max,datafile:5458_5457_mod.mzXML:fragment_scans,datafile:5458_5457_mod.mzXML:rt_range:min,datafile:5458_5457_mod.mzXML:rt_range:max,datafile:5458_5457_mod.mzXML:feature_state,datafile:5458_5457_mod.mzXML:rt,datafile:5458_5457_mod.mzXML:mz,datafile:5458_5457_mod.mzXML:tailing_factor,datafile:5458_5457_mod.mzXML:height,datafile:5458_5457_mod.mzXML:area,datafile:5458_5457_mod.mzXML:mz_range:min,datafile:5458_5457_mod.mzXML:mz_range:max,datafile:5458_5457_mod.mzXML:asymmetry_factor,datafile:5458_5457_mod.mzXML:charge,datafile:5458_5457_mod.mzXML:isotopes,datafile:D3_H3_mod.mzXML:fwhm,datafile:D3_H3_mod.mzXML:intensity_range:min,datafile:D3_H3_mod.mzXML:intensity_range:max,datafile:D3_H3_mod.mzXML:fragment_scans,datafile:D3_H3_mod.mzXML:rt_range:min,datafile:D3_H3_mod.mzXML:rt_range:max,datafile:D3_H3_mod.mzXML:feature_state,datafile:D3_H3_mod.mzXML:rt,datafile:D3_H3_mod.mzXML:mz,datafile:D3_H3_mod.mzXML:tailing_factor,datafile:D3_H3_mod.mzXML:height,datafile:D3_H3_mod.mzXML:area,datafile:D3_H3_mod.mzXML:mz_range:min,datafile:D3_H3_mod.mzXML:mz_range:max,datafile:D3_H3_mod.mzXML:asymmetry_factor,datafile:D3_H3_mod.mzXML:charge,datafile:D3_H3_mod.mzXML:isotopes
50,1.1E3,5.5E3,5.5E3,1.0E3,311.1206,311.1251,54,4.07,4.38,,311.1229,4.18,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.17,1.1E3,5.2E3,28,4.07,4.37,DETECTED,4.20,311.1229,1.18,5.2E3,9.2E2,311.1209,311.1245,1.36,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.18,1.1E3,5.5E3,26,4.07,4.38,DETECTED,4.16,311.1229,1.62,5.5E3,1.0E3,311.1206,311.1251,2.24,,,,,,,,,UNKNOWN,,,,,,,,,,
51,1.0E3,7.4E3,7.4E3,9.4E2,518.3149,518.3247,16,5.63,5.86,,518.3179,5.72,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.11,1.3E3,7.4E3,10,5.64,5.86,DETECTED,5.71,518.3180,1.50,7.4E3,9.4E2,518.3152,518.3225,2.00,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.14,1.0E3,6.3E3,6,5.63,5.86,DETECTED,5.72,518.3177,1.28,6.3E3,8.2E2,518.3149,518.3247,1.70,,,,,,,,,UNKNOWN,,,,,,,,,,
52,1.1E3,1.2E4,1.2E4,2.0E3,499.3193,499.3274,10,5.51,6.11,,499.3231,5.93,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.1E3,1.2E4,10,5.51,6.11,DETECTED,5.93,499.3231,0.75,1.2E4,2.0E3,499.3193,499.3274,0.43,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
53,1.6E3,6.9E3,6.9E3,8.8E2,303.1537,303.1550,14,7.10,7.30,,303.1543,7.17,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.6E3,6.9E3,14,7.10,7.30,DETECTED,7.17,303.1543,1.34,6.9E3,8.8E2,303.1537,303.1550,1.69,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
54,1.2E3,7.5E3,7.5E3,1.2E3,303.1523,303.1566,14,7.30,7.58,,303.1543,7.39,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.15,1.2E3,7.5E3,14,7.30,7.58,DETECTED,7.39,303.1543,1.52,7.5E3,1.2E3,303.1523,303.1566,2.05,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
55,1.0E3,6.7E3,6.7E3,9.3E2,945.4960,945.5083,54,9.23,9.51,,945.5032,9.34,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.0E3,6.7E3,16,9.23,9.49,DETECTED,9.30,945.5037,1.91,6.7E3,9.3E2,945.4997,945.5060,2.55,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.4E3,5.3E3,11,9.29,9.48,DETECTED,9.37,945.5048,1.18,5.3E3,6.3E2,945.4982,945.5096,1.36,,,0.12,1.2E3,6.5E3,13,9.26,9.47,DETECTED,9.35,945.5035,1.15,6.5E3,8.2E2,945.4995,945.5068,1.31,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.0E3,6.5E3,14,9.26,9.51,DETECTED,9.36,945.5009,1.22,6.5E3,8.9E2,945.4960,945.5083,1.44,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
56,1.1E3,1.0E4,1.0E4,1.5E3,285.0710,285.0762,55,10.26,10.56,,285.0753,10.36,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,1.1E3,7.2E3,25,10.26,10.52,DETECTED,10.34,285.0753,1.64,7.2E3,1.1E3,285.0739,285.0773,2.29,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.15,1.1E3,1.0E4,30,10.26,10.56,DETECTED,10.37,285.0753,1.30,1.0E4,1.5E3,285.0710,285.0762,1.57,,,,,,,,,UNKNOWN,,,,,,,,,,
57,1.0E3,3.8E4,3.8E4,1.8E4,496.3352,496.3410,95,19.67,20.70,,496.3383,19.94,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.23,1.1E3,7.6E3,14,19.69,20.19,DETECTED,19.88,496.3386,1.33,7.6E3,1.9E3,496.3367,496.3407,2.90,,,,,,,,,UNKNOWN,,,,,,,,,,,0.24,1.1E3,1.2E4,7,19.67,20.30,DETECTED,19.88,496.3389,1.99,1.2E4,3.4E3,496.3347,496.3417,1.89,,,,,,,,,UNKNOWN,,,,,,,,,,,0.41,2.4E3,3.5E4,33,19.76,20.48,DETECTED,20.08,496.3377,0.90,3.5E4,1.5E4,496.3370,496.3393,1.51,1,2,0.23,1.0E3,8.3E3,6,19.69,20.22,DETECTED,19.84,496.3376,1.81,8.3E3,2.3E3,496.3318,496.3402,2.73,,,0.43,2.8E3,3.8E4,31,19.73,20.70,DETECTED,20.06,496.3381,1.38,3.8E4,1.8E4,496.3355,496.3395,2.66,1,2,0.26,1.2E3,1.0E4,4,19.68,20.24,DETECTED,19.90,496.3386,1.25,1.0E4,2.9E3,496.3352,496.3410,1.45,,,,,,,,,UNKNOWN,,,,,,,,,,
62,1.0E3,5.5E3,5.5E3,6.4E2,530.9814,530.9869,12,1.79,2.01,,530.9806,1.92,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.4E3,5.1E3,3,1.83,2.01,DETECTED,1.94,530.9798,0.80,5.1E3,6.4E2,530.9788,530.9810,0.60,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.0E3,5.2E3,3,1.83,2.01,DETECTED,1.92,530.9789,1.00,5.2E3,6.1E2,530.9771,530.9803,1.00,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.2E3,5.1E3,3,1.84,1.99,DETECTED,1.93,530.9800,0.87,5.1E3,5.8E2,530.9763,530.9812,0.75,,,,,,,,,UNKNOWN,,,,,,,,,,,0.11,1.2E3,5.5E3,3,1.79,1.95,DETECTED,1.88,530.9839,0.87,5.5E3,5.7E2,530.9814,530.9869,0.75,,
63,1.2E3,1.0E4,1.0E4,1.1E3,271.1367,271.1412,3,2.27,2.48,,271.1397,2.34,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.10,1.2E3,1.0E4,3,2.27,2.48,DETECTED,2.34,271.1397,1.64,1.0E4,1.1E3,271.1367,271.1412,2.08,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
64,1.0E3,1.0E4,1.0E4,1.2E3,254.1556,254.1619,26,2.20,2.50,,254.1599,2.36,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.09,1.1E3,5.8E3,3,2.29,2.46,DETECTED,2.36,254.1604,1.25,5.8E3,5.7E2,254.1589,254.1615,1.50,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.10,1.1E3,6.4E3,5,2.28,2.44,DETECTED,2.37,254.1596,0.93,6.4E3,6.6E2,254.1577,254.1606,0.87,,,0.10,1.0E3,5.8E3,7,2.30,2.47,DETECTED,2.40,254.1601,0.88,5.8E3,5.9E2,254.1588,254.1624,0.76,,,0.09,1.2E3,1.0E4,5,2.28,2.46,DETECTED,2.35,254.1599,1.18,1.0E4,9.6E2,254.1591,254.1610,1.24,,,,,,,,,UNKNOWN,,,,,,,,,,,0.08,1.2E3,9.7E3,6,2.20,2.50,DETECTED,2.30,254.1595,1.47,9.7E3,1.2E3,254.1556,254.1619,1.81,,
65,1.1E3,1.2E4,1.2E4,1.9E3,423.1942,423.1980,25,5.45,5.70,,423.1953,5.55,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.19,1.1E3,6.2E3,17,5.46,5.70,DETECTED,5.58,423.1952,1.05,6.2E3,9.9E2,423.1935,423.1970,1.10,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.18,2.4E3,1.2E4,8,5.45,5.70,DETECTED,5.53,423.1954,1.50,1.2E4,1.9E3,423.1942,423.1980,2.00,,,,,,,,,UNKNOWN,,,,,,,,,,
66,1.0E3,4.8E4,4.8E4,1.0E4,218.0768,218.0810,52,6.00,6.66,1,218.0798,6.15,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.15,1.0E3,1.0E4,8,6.05,6.38,DETECTED,6.15,218.0795,1.61,1.0E4,1.7E3,218.0780,218.0809,2.09,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.17,1.1E3,4.5E4,15,6.02,6.60,DETECTED,6.16,218.0798,1.68,4.5E4,8.6E3,218.0775,218.0805,1.82,1,2,0.15,1.2E3,4.1E4,14,6.00,6.45,DETECTED,6.13,218.0801,1.68,4.1E4,7.1E3,218.0781,218.0815,2.00,1,2,0.18,1.1E3,4.8E4,15,6.02,6.66,DETECTED,6.14,218.0799,1.97,4.8E4,1.0E4,218.0768,218.0810,2.34,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
67,1.0E3,9.0E3,9.0E3,1.1E3,393.1375,393.1422,61,7.59,7.85,,393.1390,7.70,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.1E3,6.6E3,12,7.62,7.82,DETECTED,7.72,393.1390,1.00,6.6E3,8.4E2,393.1364,393.1411,1.00,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.12,1.4E3,7.4E3,16,7.60,7.83,DETECTED,7.69,393.1389,1.25,7.4E3,9.6E2,393.1375,393.1400,1.50,,,0.13,1.0E3,6.2E3,15,7.60,7.83,DETECTED,7.68,393.1392,1.46,6.2E3,8.2E2,393.1368,393.1443,2.08,,,0.11,1.0E3,9.0E3,18,7.59,7.85,DETECTED,7.69,393.1387,1.25,9.0E3,1.1E3,393.1375,393.1422,3.68,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
68,1.2E3,1.7E4,1.7E4,2.7E3,626.3247,626.3309,21,8.41,8.80,1,626.3294,8.57,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,1.8E3,1.7E4,12,8.41,8.70,DETECTED,8.53,626.3293,1.19,1.7E4,2.7E3,626.3254,626.3318,1.38,1,2,0.15,1.2E3,1.6E4,9,8.47,8.80,DETECTED,8.61,626.3294,1.18,1.6E4,2.7E3,626.3247,626.3309,1.55,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
69,1.2E3,7.9E3,7.9E3,1.1E3,578.3056,578.3106,10,8.65,8.96,,578.3071,8.76,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.17,1.2E3,7.0E3,5,8.65,8.90,DETECTED,8.74,578.3069,1.41,7.0E3,1.1E3,578.3038,578.3096,1.81,,,0.10,1.2E3,7.9E3,5,8.72,8.96,DETECTED,8.78,578.3073,2.10,7.9E3,1.0E3,578.3056,578.3106,3.44,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
70,1.2E3,2.5E4,2.5E4,4.6E3,592.3209,592.3266,14,9.12,9.53,1,592.3234,9.24,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.16,2.2E3,2.5E4,7,9.12,9.53,DETECTED,9.21,592.3229,2.43,2.5E4,4.6E3,592.3212,592.3243,3.50,1,2,0.14,1.2E3,1.4E4,7,9.20,9.51,DETECTED,9.27,592.3238,2.12,1.4E4,2.2E3,592.3209,592.3266,6.56,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
71,1.0E3,6.8E3,6.8E3,1.3E3,576.3453,576.3517,14,9.21,9.56,,576.3485,9.42,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.19,1.0E3,6.8E3,7,9.21,9.49,DETECTED,9.37,576.3477,0.84,6.8E3,1.2E3,576.3459,576.3499,0.69,,,0.22,1.0E3,6.7E3,7,9.27,9.56,DETECTED,9.47,576.3494,0.73,6.7E3,1.3E3,576.3453,576.3517,0.47,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
72,1.1E3,9.4E3,9.4E3,1.9E3,296.6634,296.6661,6,9.40,9.79,,296.6648,9.54,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.18,1.2E3,9.4E3,3,9.40,9.79,DETECTED,9.51,296.6648,1.73,9.4E3,1.9E3,296.6635,296.6659,2.42,,,0.14,1.1E3,5.8E3,3,9.51,9.75,DETECTED,9.58,296.6649,1.79,5.8E3,8.4E2,296.6634,296.6661,2.59,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
73,1.2E3,7.8E3,7.8E3,9.0E2,1219.6486,1219.6616,3,9.42,9.61,1,1219.6579,9.51,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.11,1.2E3,7.8E3,3,9.42,9.61,DETECTED,9.51,1219.6579,1.03,7.8E3,9.0E2,1219.6486,1219.6616,1.06,1,2,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
74,1.1E3,1.5E4,1.5E4,2.1E3,624.3101,624.3190,21,10.48,10.76,,624.3139,10.58,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,0.13,1.1E3,1.5E4,10,10.48,10.76,DETECTED,10.57,624.3129,1.50,1.5E4,2.1E3,624.3085,624.3151,1.94,,,0.12,1.1E3,8.5E3,11,10.49,10.73,DETECTED,10.59,624.3149,1.17,8.5E3,1.1E3,624.3101,624.3190,1.41,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,
