id,charge,intensity_range:min,intensity_range:max,height,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,rt,fragment_scans,area,datafile:P-algeriensis-107089.mzXML:tailing_factor,datafile:P-algeriensis-107089.mzXML:feature_state,datafile:P-algeriensis-107089.mzXML:asymmetry_factor,datafile:P-algeriensis-107089.mzXML:fwhm,datafile:P-algeriensis-107089.mzXML:intensity_range:min,datafile:P-algeriensis-107089.mzXML:intensity_range:max,datafile:P-algeriensis-107089.mzXML:height,datafile:P-algeriensis-107089.mzXML:rt_range:min,datafile:P-algeriensis-107089.mzXML:rt_range:max,datafile:P-algeriensis-107089.mzXML:mz,datafile:P-algeriensis-107089.mzXML:mz_range:min,datafile:P-algeriensis-107089.mzXML:mz_range:max,datafile:P-algeriensis-107089.mzXML:rt,datafile:P-algeriensis-107089.mzXML:fragment_scans,datafile:P-algeriensis-107089.mzXML:area,datafile:P-algeriensis-107089.mzXML:charge,datafile:P-algeriensis-107089.mzXML:isotopes,datafile:P-corallina-96662.mzXML:tailing_factor,datafile:P-corallina-96662.mzXML:feature_state,datafile:P-corallina-96662.mzXML:asymmetry_factor,datafile:P-corallina-96662.mzXML:fwhm,datafile:P-corallina-96662.mzXML:intensity_range:min,datafile:P-corallina-96662.mzXML:intensity_range:max,datafile:P-corallina-96662.mzXML:height,datafile:P-corallina-96662.mzXML:rt_range:min,datafile:P-corallina-96662.mzXML:rt_range:max,datafile:P-corallina-96662.mzXML:mz,datafile:P-corallina-96662.mzXML:mz_range:min,datafile:P-corallina-96662.mzXML:mz_range:max,datafile:P-corallina-96662.mzXML:rt,datafile:P-corallina-96662.mzXML:fragment_scans,datafile:P-corallina-96662.mzXML:area,datafile:P-corallina-96662.mzXML:charge,datafile:P-corallina-96662.mzXML:isotopes,datafile:P-sphaerica-91781.mzXML:tailing_factor,datafile:P-sphaerica-91781.mzXML:feature_state,datafile:P-sphaerica-91781.mzXML:asymmetry_factor,datafile:P-sphaerica-91781.mzXML:fwhm,datafile:P-sphaerica-91781.mzXML:intensity_range:min,datafile:P-sphaerica-91781.mzXML:intensity_range:max,datafile:P-sphaerica-91781.mzXML:height,datafile:P-sphaerica-91781.mzXML:rt_range:min,datafile:P-sphaerica-91781.mzXML:rt_range:max,datafile:P-sphaerica-91781.mzXML:mz,datafile:P-sphaerica-91781.mzXML:mz_range:min,datafile:P-sphaerica-91781.mzXML:mz_range:max,datafile:P-sphaerica-91781.mzXML:rt,datafile:P-sphaerica-91781.mzXML:fragment_scans,datafile:P-sphaerica-91781.mzXML:area,datafile:P-sphaerica-91781.mzXML:charge,datafile:P-sphaerica-91781.mzXML:isotopes,datafile:MEDIUM-BLANK.mzXML:tailing_factor,datafile:MEDIUM-BLANK.mzXML:feature_state,datafile:MEDIUM-BLANK.mzXML:asymmetry_factor,datafile:MEDIUM-BLANK.mzXML:fwhm,datafile:MEDIUM-BLANK.mzXML:intensity_range:min,datafile:MEDIUM-BLANK.mzXML:intensity_range:max,datafile:MEDIUM-BLANK.mzXML:height,datafile:MEDIUM-BLANK.mzXML:rt_range:min,datafile:MEDIUM-BLANK.mzXML:rt_range:max,datafile:MEDIUM-BLANK.mzXML:mz,datafile:MEDIUM-BLANK.mzXML:mz_range:min,datafile:MEDIUM-BLANK.mzXML:mz_range:max,datafile:MEDIUM-BLANK.mzXML:rt,datafile:MEDIUM-BLANK.mzXML:fragment_scans,datafile:MEDIUM-BLANK.mzXML:area,datafile:MEDIUM-BLANK.mzXML:charge,datafile:MEDIUM-BLANK.mzXML:isotopes,datafile:P-algeriensis-114239.mzXML:tailing_factor,datafile:P-algeriensis-114239.mzXML:feature_state,datafile:P-algeriensis-114239.mzXML:asymmetry_factor,datafile:P-algeriensis-114239.mzXML:fwhm,datafile:P-algeriensis-114239.mzXML:intensity_range:min,datafile:P-algeriensis-114239.mzXML:intensity_range:max,datafile:P-algeriensis-114239.mzXML:height,datafile:P-algeriensis-114239.mzXML:rt_range:min,datafile:P-algeriensis-114239.mzXML:rt_range:max,datafile:P-algeriensis-114239.mzXML:mz,datafile:P-algeriensis-114239.mzXML:mz_range:min,datafile:P-algeriensis-114239.mzXML:mz_range:max,datafile:P-algeriensis-114239.mzXML:rt,datafile:P-algeriensis-114239.mzXML:fragment_scans,datafile:P-algeriensis-114239.mzXML:area,datafile:P-algeriensis-114239.mzXML:charge,datafile:P-algeriensis-114239.mzXML:isotopes,datafile:P-sphaerica-135062.mzXML:tailing_factor,datafile:P-sphaerica-135062.mzXML:feature_state,datafile:P-sphaerica-135062.mzXML:asymmetry_factor,datafile:P-sphaerica-135062.mzXML:fwhm,datafile:P-sphaerica-135062.mzXML:intensity_range:min,datafile:P-sphaerica-135062.mzXML:intensity_range:max,datafile:P-sphaerica-135062.mzXML:height,datafile:P-sphaerica-135062.mzXML:rt_range:min,datafile:P-sphaerica-135062.mzXML:rt_range:max,datafile:P-sphaerica-135062.mzXML:mz,datafile:P-sphaerica-135062.mzXML:mz_range:min,datafile:P-sphaerica-135062.mzXML:mz_range:max,datafile:P-sphaerica-135062.mzXML:rt,datafile:P-sphaerica-135062.mzXML:fragment_scans,datafile:P-sphaerica-135062.mzXML:area,datafile:P-sphaerica-135062.mzXML:charge,datafile:P-sphaerica-135062.mzXML:isotopes,datafile:P-max-91428.mzXML:tailing_factor,datafile:P-max-91428.mzXML:feature_state,datafile:P-max-91428.mzXML:asymmetry_factor,datafile:P-max-91428.mzXML:fwhm,datafile:P-max-91428.mzXML:intensity_range:min,datafile:P-max-91428.mzXML:intensity_range:max,datafile:P-max-91428.mzXML:height,datafile:P-max-91428.mzXML:rt_range:min,datafile:P-max-91428.mzXML:rt_range:max,datafile:P-max-91428.mzXML:mz,datafile:P-max-91428.mzXML:mz_range:min,datafile:P-max-91428.mzXML:mz_range:max,datafile:P-max-91428.mzXML:rt,datafile:P-max-91428.mzXML:fragment_scans,datafile:P-max-91428.mzXML:area,datafile:P-max-91428.mzXML:charge,datafile:P-max-91428.mzXML:isotopes,datafile:P-corallina-135044.mzXML:tailing_factor,datafile:P-corallina-135044.mzXML:feature_state,datafile:P-corallina-135044.mzXML:asymmetry_factor,datafile:P-corallina-135044.mzXML:fwhm,datafile:P-corallina-135044.mzXML:intensity_range:min,datafile:P-corallina-135044.mzXML:intensity_range:max,datafile:P-corallina-135044.mzXML:height,datafile:P-corallina-135044.mzXML:rt_range:min,datafile:P-corallina-135044.mzXML:rt_range:max,datafile:P-corallina-135044.mzXML:mz,datafile:P-corallina-135044.mzXML:mz_range:min,datafile:P-corallina-135044.mzXML:mz_range:max,datafile:P-corallina-135044.mzXML:rt,datafile:P-corallina-135044.mzXML:fragment_scans,datafile:P-corallina-135044.mzXML:area,datafile:P-corallina-135044.mzXML:charge,datafile:P-corallina-135044.mzXML:isotopes,datafile:P-corallina-97500.mzXML:tailing_factor,datafile:P-corallina-97500.mzXML:feature_state,datafile:P-corallina-97500.mzXML:asymmetry_factor,datafile:P-corallina-97500.mzXML:fwhm,datafile:P-corallina-97500.mzXML:intensity_range:min,datafile:P-corallina-97500.mzXML:intensity_range:max,datafile:P-corallina-97500.mzXML:height,datafile:P-corallina-97500.mzXML:rt_range:min,datafile:P-corallina-97500.mzXML:rt_range:max,datafile:P-corallina-97500.mzXML:mz,datafile:P-corallina-97500.mzXML:mz_range:min,datafile:P-corallina-97500.mzXML:mz_range:max,datafile:P-corallina-97500.mzXML:rt,datafile:P-corallina-97500.mzXML:fragment_scans,datafile:P-corallina-97500.mzXML:area,datafile:P-corallina-97500.mzXML:charge,datafile:P-corallina-97500.mzXML:isotopes,datafile:P-sphaerica-107188.mzXML:tailing_factor,datafile:P-sphaerica-107188.mzXML:feature_state,datafile:P-sphaerica-107188.mzXML:asymmetry_factor,datafile:P-sphaerica-107188.mzXML:fwhm,datafile:P-sphaerica-107188.mzXML:intensity_range:min,datafile:P-sphaerica-107188.mzXML:intensity_range:max,datafile:P-sphaerica-107188.mzXML:height,datafile:P-sphaerica-107188.mzXML:rt_range:min,datafile:P-sphaerica-107188.mzXML:rt_range:max,datafile:P-sphaerica-107188.mzXML:mz,datafile:P-sphaerica-107188.mzXML:mz_range:min,datafile:P-sphaerica-107188.mzXML:mz_range:max,datafile:P-sphaerica-107188.mzXML:rt,datafile:P-sphaerica-107188.mzXML:fragment_scans,datafile:P-sphaerica-107188.mzXML:area,datafile:P-sphaerica-107188.mzXML:charge,datafile:P-sphaerica-107188.mzXML:isotopes,datafile:P-sphaerica-91431.mzXML:tailing_factor,datafile:P-sphaerica-91431.mzXML:feature_state,datafile:P-sphaerica-91431.mzXML:asymmetry_factor,datafile:P-sphaerica-91431.mzXML:fwhm,datafile:P-sphaerica-91431.mzXML:intensity_range:min,datafile:P-sphaerica-91431.mzXML:intensity_range:max,datafile:P-sphaerica-91431.mzXML:height,datafile:P-sphaerica-91431.mzXML:rt_range:min,datafile:P-sphaerica-91431.mzXML:rt_range:max,datafile:P-sphaerica-91431.mzXML:mz,datafile:P-sphaerica-91431.mzXML:mz_range:min,datafile:P-sphaerica-91431.mzXML:mz_range:max,datafile:P-sphaerica-91431.mzXML:rt,datafile:P-sphaerica-91431.mzXML:fragment_scans,datafile:P-sphaerica-91431.mzXML:area,datafile:P-sphaerica-91431.mzXML:charge,datafile:P-sphaerica-91431.mzXML:isotopes
42,,900,8700,8700,15.05,15.4,285.0753,285.073,285.077,15.18,43,1700,1.22,DETECTED,1.44,0.18,1000,3900,3900,15.1,15.35,285.0747,285.073,285.0764,15.2,12,620,,,1.37,DETECTED,1.74,0.15,1400,4100,4100,15.09,15.32,285.0753,285.073,285.077,15.17,7,590,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.37,DETECTED,1.94,0.19,900,8700,8700,15.05,15.4,285.0751,285.0725,285.076,15.18,17,1700,,,1.41,DETECTED,1.81,0.2,900,2800,2800,15.08,15.34,285.0759,285.0739,285.0784,15.17,7,480,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
43,,910,10000,10000,10.25,10.56,285.0753,285.071,285.0762,10.36,51,1500,,UNKNOWN,,,,,,,,,,,,,,,,1.3,DETECTED,1.57,0.15,1100,10000,10000,10.26,10.56,285.0753,285.071,285.0762,10.37,27,1500,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.57,DETECTED,1.96,0.16,910,7200,7200,10.25,10.52,285.0753,285.0739,285.0773,10.34,24,1100,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
44,,910,4200,4200,2.12,2.41,292.1024,292.1008,292.1078,2.21,8,720,,UNKNOWN,,,,,,,,,,,,,,,,1.84,DETECTED,2.67,0.16,980,3900,3900,2.12,2.36,292.1018,292.1005,292.1049,2.18,2,650,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.79,DETECTED,2.59,0.15,910,3300,3300,2.15,2.39,292.1027,292.1008,292.1078,2.21,3,510,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.37,DETECTED,1.74,0.16,1000,4200,4200,2.12,2.41,292.1026,292.1007,292.1049,2.23,3,720,,,,UNKNOWN,,,,,,,,,,,,,,,
45,,920,49000,49000,6.21,6.65,295.1282,295.1261,295.1285,6.34,85,7400,1.55,DETECTED,1.72,0.12,950,30000,30000,6.21,6.58,295.1284,295.1248,295.1299,6.32,5,4100,1,2,1.67,DETECTED,1.7,0.13,1500,49000,49000,6.21,6.65,295.1288,295.1255,295.1296,6.34,8,7400,1,2,1.6,DETECTED,2.06,0.13,960,15000,15000,6.25,6.55,295.1278,295.1265,295.1292,6.34,10,2000,,,,UNKNOWN,,,,,,,,,,,,,,,,1.62,DETECTED,2.34,0.13,920,11000,11000,6.25,6.55,295.1279,295.1261,295.1285,6.35,9,1500,,,1.92,DETECTED,2.2,0.13,1000,23000,23000,6.23,6.6,295.1283,295.125,295.1292,6.33,9,3300,,,,UNKNOWN,,,,,,,,,,,,,,,,2.51,DETECTED,2.47,0.12,1000,15000,15000,6.24,6.58,295.1282,295.1265,295.131,6.33,14,2200,,,1.6,DETECTED,1.74,0.13,1000,23000,23000,6.24,6.63,295.1284,295.1262,295.1302,6.35,14,3400,1,2,1.85,DETECTED,1.7,0.14,1200,15000,15000,6.26,6.6,295.128,295.1263,295.1292,6.37,7,2400,,,1.56,DETECTED,2.36,0.12,1100,13000,13000,6.25,6.56,295.1278,295.1257,295.1302,6.34,9,1800,,
46,,910,8700,8700,6.05,6.51,296.132,296.1296,296.1372,6.33,9,1500,0.69,DETECTED,0.97,0.12,1000,5400,5400,6.05,6.43,296.1322,296.1294,296.1365,6.32,5,970,,,0.85,DETECTED,3.22,0.12,1100,8700,8700,6.07,6.51,296.1319,296.1296,296.1372,6.33,1,1500,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.02,DETECTED,1.05,0.13,910,3900,3900,6.24,6.46,296.1318,296.1293,296.134,6.35,3,510,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
47,,1100,9400,9400,9.4,9.79,296.6648,296.6635,296.6659,9.54,3,1900,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.79,DETECTED,2.59,0.14,1100,5800,5800,9.51,9.75,296.6649,296.6634,296.6661,9.58,0,840,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.73,DETECTED,2.42,0.18,1200,9400,9400,9.4,9.79,296.6648,296.6635,296.6659,9.51,3,1900,2,2,,UNKNOWN,,,,,,,,,,,,,,,
48,,1000,3200,3200,13.45,13.66,299.09,299.0886,299.0929,13.56,23,500,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.09,DETECTED,1.18,0.18,1600,3200,3200,13.45,13.66,299.09,299.0878,299.0913,13.55,14,500,,,0.9,DETECTED,0.8,0.19,1000,2200,2200,13.46,13.66,299.09,299.0886,299.0929,13.57,9,340,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
49,,940,4500,4500,12.14,12.38,301.0695,301.0677,301.0717,12.22,16,650,,UNKNOWN,,,,,,,,,,,,,,,,1.31,DETECTED,1.62,0.14,1000,4500,4500,12.14,12.38,301.0692,301.0677,301.0717,12.23,6,650,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.42,DETECTED,1.84,0.14,940,3400,3400,12.14,12.35,301.0698,301.0667,301.0721,12.21,10,450,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
50,1,950,16000,16000,12.57,13.12,302.3026,302.2998,302.3051,12.67,8,3500,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,2.61,DETECTED,3.57,0.18,950,16000,16000,12.57,13.12,302.3026,302.2998,302.3051,12.67,8,3500,1,2,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
51,,940,1800,1800,13.62,13.89,302.3035,302.3023,302.3051,13.75,32,360,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.38,DETECTED,1.77,0.2,940,1800,1800,13.62,13.88,302.3033,302.3009,302.3054,13.71,10,360,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.14,DETECTED,1.28,0.19,950,1600,1600,13.65,13.89,302.3036,302.3023,302.3051,13.76,9,310,,,0.96,DETECTED,0.91,0.26,940,1500,1500,13.64,13.89,302.3036,302.3003,302.3059,13.77,13,320,,
52,,910,3000,3000,13.24,13.53,302.304,302.3023,302.3065,13.34,21,560,1,DETECTED,1,0.44,930,2500,2500,13.24,13.51,302.304,302.3014,302.3054,13.38,5,490,,,1.82,DETECTED,2.64,0.2,920,3000,3000,13.24,13.53,302.3041,302.3023,302.3065,13.32,9,560,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.25,DETECTED,1.5,0.24,910,2000,2000,13.24,13.49,302.3038,302.3008,302.3055,13.34,7,390,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
53,,910,7500,7500,7.09,7.6,303.1543,303.1523,303.1566,7.39,10,2100,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,0.85,DETECTED,0.72,0.15,910,7500,7500,7.09,7.6,303.1543,303.1523,303.1566,7.39,10,2100,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
54,,930,4900,4900,6.17,6.38,303.1795,303.1747,303.1812,6.23,6,600,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.54,DETECTED,2.08,0.12,930,4900,4900,6.17,6.38,303.1795,303.1747,303.1812,6.23,6,600,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
55,,970,4100,4100,9.4,9.71,305.6702,305.666,305.6734,9.49,3,780,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.72,DETECTED,2.44,0.18,970,4100,4100,9.4,9.71,305.6702,305.666,305.6734,9.49,3,780,,,,UNKNOWN,,,,,,,,,,,,,,,
56,,900,6200,6200,3.59,4.29,310.1276,310.1238,310.1299,3.74,40,2500,,UNKNOWN,,,,,,,,,,,,,,,,2.38,DETECTED,3.77,0.46,970,2700,2700,3.67,4.23,310.1275,310.1238,310.1299,3.78,10,950,,,,UNKNOWN,,,,,,,,,,,,,,,,3.1,DETECTED,5.72,0.34,1000,6200,6200,3.59,4.29,310.1279,310.1261,310.1315,3.7,18,2500,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.68,DETECTED,2.36,0.21,900,1500,1500,3.66,3.87,310.1272,310.1246,310.1296,3.73,12,260,,,,UNKNOWN,,,,,,,,,,,,,,,
57,,940,2500,2500,7.15,7.51,310.1868,310.1838,310.1914,7.3,16,570,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.21,DETECTED,1.42,0.32,940,2500,2500,7.15,7.51,310.1868,310.1838,310.1914,7.3,16,570,,,,UNKNOWN,,,,,,,,,,,,,,,
58,,950,6200,6200,6.67,6.94,310.1875,310.1823,310.1894,6.75,8,940,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.68,DETECTED,2.35,0.13,950,6200,6200,6.67,6.94,310.1875,310.1823,310.1894,6.75,8,940,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
59,,920,5500,5500,4.07,4.4,311.1226,311.1206,311.1259,4.19,89,1000,0.9,DETECTED,0.8,0.16,930,2300,2300,4.08,4.28,311.1228,311.1187,311.1256,4.19,10,350,,,1.68,DETECTED,2.24,0.18,990,5500,5500,4.07,4.39,311.1229,311.1206,311.1259,4.16,16,1000,,,1.36,DETECTED,1.72,0.19,1100,2400,2400,4.11,4.33,311.1224,311.1205,311.125,4.19,21,390,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.3,DETECTED,1.81,0.17,920,5200,5200,4.07,4.4,311.1229,311.1209,311.1245,4.2,24,950,,,1.21,DETECTED,1.42,0.19,950,2600,2600,4.11,4.34,311.1221,311.12,311.1287,4.21,18,400,,,,UNKNOWN,,,,,,,,,,,,,,,
60,,950,1700,1700,17.59,17.92,312.2625,312.2598,312.2653,17.77,7,450,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,0.94,DETECTED,0.87,0.11,950,1700,1700,17.59,17.92,312.2625,312.2598,312.2653,17.77,7,450,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
61,,900,14000,14000,17.29,18.17,312.2636,312.2616,312.2657,17.53,78,5000,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,2.38,DETECTED,3.39,0.3,930,14000,14000,17.29,18.17,312.2642,312.2616,312.2657,17.48,19,5000,1,2,1.44,DETECTED,1.88,0.31,1000,4100,4100,17.38,17.8,312.2633,312.2612,312.2652,17.53,10,1100,,,1.7,DETECTED,2.4,0.26,900,4500,4500,17.39,17.82,312.2633,312.2617,312.2669,17.52,6,1100,,,1.77,DETECTED,3.12,0.33,920,5500,5500,17.41,18.07,312.2634,312.261,312.265,17.6,29,1900,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,2.14,DETECTED,3.05,0.31,990,9000,9000,17.34,18.14,312.2636,312.2621,312.2679,17.53,14,3300,1,2
62,,920,5300,5300,10.77,11.18,315.0845,315.0836,315.0862,11.01,90,1500,,UNKNOWN,,,,,,,,,,,,,,,,0.68,DETECTED,0.36,0.16,1100,4400,4400,10.79,11.13,315.085,315.0836,315.0862,11.04,12,900,,,0.81,DETECTED,0.63,0.29,1100,5300,5300,10.77,11.17,315.0842,315.0806,315.0857,11.01,17,1500,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,0.97,DETECTED,0.95,0.28,940,4100,4100,10.77,11.16,315.0847,315.0817,315.0871,10.97,17,1100,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,0.91,DETECTED,0.82,0.24,920,3600,3600,10.79,11.18,315.0846,315.0821,315.0867,11.01,15,830,,,0.8,DETECTED,0.6,0.27,1100,5000,5000,10.79,11.16,315.0843,315.083,315.0854,11.02,14,1200,,,0.83,DETECTED,0.66,0.3,930,3300,3300,10.78,11.14,315.0843,315.0828,315.0864,10.99,15,820,,
63,,950,2900,2900,15.31,15.59,315.0858,315.0834,315.0892,15.38,18,560,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.79,DETECTED,2.58,0.2,950,2900,2900,15.31,15.59,315.0858,315.0834,315.0892,15.38,18,560,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
64,,1100,5300,5300,11.32,11.54,318.2964,318.2941,318.2998,11.39,13,620,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,1.58,DETECTED,2.44,0.11,1100,5300,5300,11.32,11.54,318.2964,318.2941,318.2998,11.39,13,620,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
